plot,year,focal_species,neighbor_species,current_focal_cover,previous_focal_cover,previous_neighbor_cover,season_length_ds
17,2011,POBI6,FEBR,0.02,0.02,0.02,168
17,2011,POBI6,GEROT,0.02,0.02,0.19,168
17,2011,POBI6,PODI2,0.02,0.02,0.08,168
17,2011,POBI6,2BARE,0.02,0.02,0.07,168
17,2011,POBI6,CALE4,0.02,0.02,0.01,168
17,2011,POBI6,CAOC4,0.02,0.02,0.04,168
17,2011,POBI6,CEARS2,0.02,0.02,0,168
17,2011,POBI6,ERSI3,0.02,0.02,0.05,168
17,2011,POBI6,CAPH2,0.02,0.02,0,168
17,2011,POBI6,POVI3,0.02,0.02,0,168
17,2011,POBI6,GEAL2,0.02,0.02,0.03,168
17,2011,POBI6,MIOB2,0.02,0.02,0.03,168
17,2011,POBI6,2MOSS,0.02,0.02,0,168
17,2012,POBI6,2LTR,0.05,0.02,0.67,175
17,2012,POBI6,ARSC,0.05,0.02,0.34,175
17,2012,POBI6,DECE,0.05,0.02,0.35,175
17,2012,POBI6,ERSI3,0.05,0.02,0.1,175
17,2012,POBI6,GEROT,0.05,0.02,0.25,175
17,2012,POBI6,CAOC4,0.05,0.02,0.03,175
17,2012,POBI6,TRPAP,0.05,0.02,0.16,175
17,2012,POBI6,2LICHN,0.05,0.02,0,175
17,2012,POBI6,2BARE,0.05,0.02,0.04,175
17,2012,POBI6,CAPH2,0.05,0.02,0.04,175
17,2012,POBI6,PODI2,0.05,0.02,0.06,175
17,2012,POBI6,SELA,0.05,0.02,0,175
17,2012,POBI6,FEBR,0.05,0.02,0.04,175
17,2012,POBI6,STLO2,0.05,0.02,0,175
17,2012,POBI6,POVI3,0.05,0.02,0.03,175
17,2012,POBI6,CALE4,0.05,0.02,0.02,175
17,2012,POBI6,GEAL2,0.05,0.02,0.01,175
17,2012,POBI6,LUSP4,0.05,0.02,0,175
17,2012,POBI6,MIOB2,0.05,0.02,0.01,175
17,2013,POBI6,2LTR,0.04,0.05,0.36,185
17,2013,POBI6,DECE,0.04,0.05,0.24,185
17,2013,POBI6,ARSC,0.04,0.05,0.27,185
17,2013,POBI6,FEBR,0.04,0.05,0.04,185
17,2013,POBI6,ERSI3,0.04,0.05,0.09,185
17,2013,POBI6,PODI2,0.04,0.05,0.08,185
17,2013,POBI6,MIOB2,0.04,0.05,0.02,185
17,2013,POBI6,CAOC4,0.04,0.05,0.04,185
17,2013,POBI6,GEROT,0.04,0.05,0.31,185
17,2013,POBI6,TRPAP,0.04,0.05,0.09,185
17,2013,POBI6,CALE4,0.04,0.05,0.02,185
17,2013,POBI6,SELA,0.04,0.05,0.01,185
17,2013,POBI6,2UNKSC,0.04,0.05,0,185
17,2013,POBI6,CAREX2,0.04,0.05,0,185
17,2013,POBI6,LUSP4,0.04,0.05,0.01,185
17,2013,POBI6,2LICHN,0.04,0.05,0.05,185
17,2013,POBI6,2BARE,0.04,0.05,0.05,185
17,2013,POBI6,POVI3,0.04,0.05,0.01,185
17,2013,POBI6,GEAL2,0.04,0.05,0.01,185
17,2013,POBI6,STLO2,0.04,0.05,0.01,185
17,2013,POBI6,TRSP2,0.04,0.05,0,185
17,2014,POBI6,2LTR,0.01,0.04,0.3,128
17,2014,POBI6,DECE,0.01,0.04,0.22,128
17,2014,POBI6,ARSC,0.01,0.04,0.37,128
17,2014,POBI6,GEROT,0.01,0.04,0.26,128
17,2014,POBI6,FEBR,0.01,0.04,0.11,128
17,2014,POBI6,MIOB2,0.01,0.04,0.04,128
17,2014,POBI6,ERSI3,0.01,0.04,0.1,128
17,2014,POBI6,LLSE,0.01,0.04,0,128
17,2014,POBI6,POVI3,0.01,0.04,0.02,128
17,2014,POBI6,CAOC4,0.01,0.04,0.06,128
17,2014,POBI6,PODI2,0.01,0.04,0.13,128
17,2014,POBI6,TRPAP,0.01,0.04,0.13,128
17,2014,POBI6,2LICHN,0.01,0.04,0.04,128
17,2014,POBI6,CASCS2,0.01,0.04,0,128
17,2014,POBI6,CALE4,0.01,0.04,0.05,128
17,2014,POBI6,2BARE,0.01,0.04,0.03,128
17,2014,POBI6,CAHA6,0.01,0.04,0,128
17,2014,POBI6,GEAL2,0.01,0.04,0.02,128
17,2014,POBI6,STLO2,0.01,0.04,0.01,128
17,2015,POBI6,2LTR,0.02,0.01,0.34,128
17,2015,POBI6,DECE,0.02,0.01,0.1,128
17,2015,POBI6,GEROT,0.02,0.01,0.29,128
17,2015,POBI6,ARSC,0.02,0.01,0.39,128
17,2015,POBI6,TRPAP,0.02,0.01,0.16,128
17,2015,POBI6,ERSI3,0.02,0.01,0.09,128
17,2015,POBI6,POVI3,0.02,0.01,0.04,128
17,2015,POBI6,FEBR,0.02,0.01,0.08,128
17,2015,POBI6,LLSE,0.02,0.01,0.01,128
17,2015,POBI6,CAOC4,0.02,0.01,0.08,128
17,2015,POBI6,PODI2,0.02,0.01,0.16,128
17,2015,POBI6,CALE4,0.02,0.01,0.02,128
17,2015,POBI6,2BARE,0.02,0.01,0.03,128
17,2015,POBI6,CASCS2,0.02,0.01,0.02,128
17,2015,POBI6,2LICHN,0.02,0.01,0.06,128
17,2015,POBI6,CAREX6,0.02,0.01,0,128
17,2015,POBI6,STLO2,0.02,0.01,0.01,128
17,2015,POBI6,GEAL2,0.02,0.01,0.02,128
17,2015,POBI6,LUSP4,0.02,0.01,0,128
17,2015,POBI6,MIOB2,0.02,0.01,0.05,128
17,2016,POBI6,2LTR,0.01,0.02,0.35,155
17,2016,POBI6,DECE,0.01,0.02,0.2,155
17,2016,POBI6,GEROT,0.01,0.02,0.25,155
17,2016,POBI6,ARSC,0.01,0.02,0.57,155
17,2016,POBI6,FEBR,0.01,0.02,0.06,155
17,2016,POBI6,2LICHN,0.01,0.02,0.02,155
17,2016,POBI6,CALE4,0.01,0.02,0.05,155
17,2016,POBI6,PODI2,0.01,0.02,0.14,155
17,2016,POBI6,MIOB2,0.01,0.02,0.02,155
17,2016,POBI6,ERSI3,0.01,0.02,0.13,155
17,2016,POBI6,CAOC4,0.01,0.02,0.08,155
17,2016,POBI6,TRPAP,0.01,0.02,0.13,155
17,2016,POBI6,2BARE,0.01,0.02,0.05,155
17,2016,POBI6,CASCS2,0.01,0.02,0.02,155
17,2016,POBI6,CAREX6,0.01,0.02,0.09,155
17,2016,POBI6,GEAL2,0.01,0.02,0.03,155
17,2016,POBI6,CEARS2,0.01,0.02,0,155
17,2016,POBI6,LLSE,0.01,0.02,0.01,155
17,2017,POBI6,DECE,0.07,0.01,0.19,112
17,2017,POBI6,2LTR,0.07,0.01,0.54,112
17,2017,POBI6,ARSC,0.07,0.01,0.37,112
17,2017,POBI6,ERSI3,0.07,0.01,0.08,112
17,2017,POBI6,GEROT,0.07,0.01,0.26,112
17,2017,POBI6,STLO2,0.07,0.01,0,112
17,2017,POBI6,CAOC4,0.07,0.01,0.07,112
17,2017,POBI6,POARG,0.07,0.01,0,112
17,2017,POBI6,PODI2,0.07,0.01,0.1,112
17,2017,POBI6,TRPAP,0.07,0.01,0.15,112
17,2017,POBI6,CALE4,0.07,0.01,0.03,112
17,2017,POBI6,FEBR,0.07,0.01,0.05,112
17,2017,POBI6,LLSE,0.07,0.01,0.01,112
17,2017,POBI6,2LICHN,0.07,0.01,0.05,112
17,2017,POBI6,TRSP2,0.07,0.01,0,112
17,2017,POBI6,CASCS2,0.07,0.01,0.02,112
17,2017,POBI6,2BARE,0.07,0.01,0.03,112
17,2017,POBI6,CAPH2,0.07,0.01,0,112
17,2017,POBI6,POVI3,0.07,0.01,0,112
17,2017,POBI6,GEAL2,0.07,0.01,0.01,112
17,2017,POBI6,MIOB2,0.07,0.01,0.04,112
17,2018,POBI6,DECE,0.03,0.07,0.15,165
17,2018,POBI6,2LTR,0.03,0.07,0.47,165
17,2018,POBI6,ARSC,0.03,0.07,0.34,165
17,2018,POBI6,GEROT,0.03,0.07,0.24,165
17,2018,POBI6,TRPAP,0.03,0.07,0.16,165
17,2018,POBI6,LLSE,0.03,0.07,0.01,165
17,2018,POBI6,MIOB2,0.03,0.07,0.01,165
17,2018,POBI6,PODI2,0.03,0.07,0.12,165
17,2018,POBI6,FEBR,0.03,0.07,0.05,165
17,2018,POBI6,ERSI3,0.03,0.07,0.16,165
17,2018,POBI6,2LICHN,0.03,0.07,0.04,165
17,2018,POBI6,CASCS2,0.03,0.07,0.03,165
17,2018,POBI6,CAOC4,0.03,0.07,0.06,165
17,2018,POBI6,CAPH2,0.03,0.07,0.16,165
17,2018,POBI6,GEAL2,0.03,0.07,0.02,165
17,2018,POBI6,LUSP4,0.03,0.07,0,165
17,2018,POBI6,CALE4,0.03,0.07,0.05,165
17,2018,POBI6,2BARE,0.03,0.07,0.02,165
17,2018,POBI6,SARH2,0.03,0.07,0,165
18,2012,POBI6,2LTR,0.01,0,0.74,175
18,2012,POBI6,GEROT,0.01,0,0.36,175
18,2012,POBI6,KOMY,0.01,0,0.78,175
18,2012,POBI6,2LICHN,0.01,0,0.04,175
18,2012,POBI6,FEBR,0.01,0,0,175
18,2012,POBI6,POVI3,0.01,0,0.03,175
18,2012,POBI6,ORALA,0.01,0,0.04,175
18,2012,POBI6,SEDES,0.01,0,0.05,175
18,2012,POBI6,MIOB2,0.01,0,0.01,175
18,2012,POBI6,CARUD,0.01,0,0.02,175
18,2012,POBI6,SIACS2,0.01,0,0.02,175
18,2012,POBI6,LLSE,0.01,0,0.02,175
18,2015,POBI6,GEROT,0.01,0,0.3,142
18,2015,POBI6,KOMY,0.01,0,0.82,142
18,2015,POBI6,ORALA,0.01,0,0.07,142
18,2015,POBI6,2LICHN,0.01,0,0.07,142
18,2015,POBI6,2LTR,0.01,0,0.47,142
18,2015,POBI6,SEDES,0.01,0,0.03,142
18,2015,POBI6,POVI3,0.01,0,0.06,142
18,2015,POBI6,CARUD,0.01,0,0.04,142
18,2015,POBI6,SIACS2,0.01,0,0.02,142
18,2015,POBI6,ERSI3,0.01,0,0.01,142
18,2015,POBI6,LLSE,0.01,0,0.06,142
18,2015,POBI6,STLO2,0.01,0,0,142
18,2015,POBI6,CASCS2,0.01,0,0,142
18,2015,POBI6,CEARS2,0.01,0,0,142
18,2015,POBI6,DECE,0.01,0,0.01,142
18,2016,POBI6,GEROT,0.03,0.01,0.24,155
18,2016,POBI6,KOMY,0.03,0.01,0.83,155
18,2016,POBI6,LLSE,0.03,0.01,0.03,155
18,2016,POBI6,2LICHN,0.03,0.01,0.05,155
18,2016,POBI6,2LTR,0.03,0.01,0.57,155
18,2016,POBI6,ORALA,0.03,0.01,0.1,155
18,2016,POBI6,NOMO2,0.03,0.01,0,155
18,2016,POBI6,POVI3,0.03,0.01,0.04,155
18,2016,POBI6,SEDES,0.03,0.01,0.04,155
18,2016,POBI6,MIOB2,0.03,0.01,0,155
18,2016,POBI6,SIACS2,0.03,0.01,0.02,155
18,2016,POBI6,CARUD,0.03,0.01,0.04,155
18,2016,POBI6,STLO2,0.03,0.01,0.02,155
18,2016,POBI6,DECE,0.03,0.01,0.01,155
18,2016,POBI6,CASCS2,0.03,0.01,0.01,155
18,2016,POBI6,ARSC,0.03,0.01,0,155
19,2012,POBI6,2LTR,0.01,0,0.25,245
19,2012,POBI6,TRDA2,0.01,0,0.13,245
19,2012,POBI6,2LICHN,0.01,0,0.2,245
19,2012,POBI6,ORALA,0.01,0,0.03,245
19,2012,POBI6,MIOB2,0.01,0,0.14,245
19,2012,POBI6,SEDES,0.01,0,0.08,245
19,2012,POBI6,ERPI6,0.01,0,0,245
19,2012,POBI6,SIACS2,0.01,0,0.08,245
19,2012,POBI6,CARO2,0.01,0,0.07,245
19,2012,POBI6,CAPU,0.01,0,0.03,245
19,2012,POBI6,PHPU5,0.01,0,0.01,245
19,2012,POBI6,ARSC,0.01,0,0.06,245
19,2012,POBI6,2BARE,0.01,0,0.04,245
19,2012,POBI6,DRAU,0.01,0,0,245
19,2012,POBI6,CAUN2,0.01,0,0,245
19,2012,POBI6,TEACC,0.01,0,0.04,245
19,2012,POBI6,TOPY,0.01,0,0,245
19,2012,POBI6,CARUD,0.01,0,0.17,245
19,2012,POBI6,GEROT,0.01,0,0.08,245
19,2012,POBI6,ARFEF3,0.01,0,0.06,245
19,2012,POBI6,LLSE,0.01,0,0,245
19,2012,POBI6,TEGR3,0.01,0,0.01,245
19,2012,POBI6,ERNA,0.01,0,0,245
19,2012,POBI6,LUSP4,0.01,0,0,245
2,2011,POBI6,2LTR,0.13,0.14,0.39,148
2,2011,POBI6,GEROT,0.13,0.14,0.61,148
2,2011,POBI6,DECE,0.13,0.14,0.44,148
2,2011,POBI6,CAOC4,0.13,0.14,0.01,148
2,2011,POBI6,TRPAP,0.13,0.14,0.14,148
2,2011,POBI6,SIPR,0.13,0.14,0.29,148
2,2011,POBI6,RAAD,0.13,0.14,0.02,148
2,2011,POBI6,2BARE,0.13,0.14,0.01,148
2,2011,POBI6,FEBR,0.13,0.14,0.01,148
2,2012,POBI6,GEROT,0.11,0.13,0.65,175
2,2012,POBI6,2LTR,0.11,0.13,0.62,175
2,2012,POBI6,DECE,0.11,0.13,0.35,175
2,2012,POBI6,SIPR,0.11,0.13,0.37,175
2,2012,POBI6,TRPAP,0.11,0.13,0.1,175
2,2012,POBI6,RAAD,0.11,0.13,0.03,175
2,2012,POBI6,FEBR,0.11,0.13,0.03,175
2,2012,POBI6,ARSC,0.11,0.13,0,175
2,2013,POBI6,DECE,0.21,0.11,0.37,171
2,2013,POBI6,GEROT,0.21,0.11,0.63,171
2,2013,POBI6,2LTR,0.21,0.11,0.48,171
2,2013,POBI6,RAAD,0.21,0.11,0.01,171
2,2013,POBI6,SIPR,0.21,0.11,0.23,171
2,2013,POBI6,TRPAP,0.21,0.11,0.06,171
2,2013,POBI6,2MOSS,0.21,0.11,0,171
2,2013,POBI6,FEBR,0.21,0.11,0.02,171
2,2013,POBI6,2LICHN,0.21,0.11,0,171
2,2013,POBI6,ARSC,0.21,0.11,0.01,171
2,2014,POBI6,GEROT,0.12,0.21,0.69,100
2,2014,POBI6,TRPAP,0.12,0.21,0.13,100
2,2014,POBI6,DECE,0.12,0.21,0.47,100
2,2014,POBI6,2LTR,0.12,0.21,0.18,100
2,2014,POBI6,SIPR,0.12,0.21,0.32,100
2,2014,POBI6,RAAD,0.12,0.21,0.01,100
2,2014,POBI6,2LICHN,0.12,0.21,0.01,100
2,2014,POBI6,2MOSS,0.12,0.21,0.01,100
2,2014,POBI6,FEBR,0.12,0.21,0.03,100
2,2014,POBI6,ARSC,0.12,0.21,0.02,100
2,2015,POBI6,GEROT,0.18,0.12,0.73,114
2,2015,POBI6,DECE,0.18,0.12,0.39,114
2,2015,POBI6,2LTR,0.18,0.12,0.35,114
2,2015,POBI6,FEBR,0.18,0.12,0.01,114
2,2015,POBI6,TRPAP,0.18,0.12,0.14,114
2,2015,POBI6,SIPR,0.18,0.12,0.31,114
2,2015,POBI6,2MOSS,0.18,0.12,0.01,114
2,2015,POBI6,RAAD,0.18,0.12,0.03,114
2,2015,POBI6,2LICHN,0.18,0.12,0.01,114
2,2015,POBI6,POAL2,0.18,0.12,0,114
2,2016,POBI6,TRPAP,0.11,0.18,0.17,126
2,2016,POBI6,GEROT,0.11,0.18,0.65,126
2,2016,POBI6,2LTR,0.11,0.18,0.41,126
2,2016,POBI6,DECE,0.11,0.18,0.44,126
2,2016,POBI6,SIPR,0.11,0.18,0.25,126
2,2016,POBI6,FEBR,0.11,0.18,0.06,126
2,2016,POBI6,2MOSS,0.11,0.18,0.01,126
2,2017,POBI6,DECE,0.19,0.11,0.54,97
2,2017,POBI6,GEROT,0.19,0.11,0.69,97
2,2017,POBI6,2LTR,0.19,0.11,0.65,97
2,2017,POBI6,RAAD,0.19,0.11,0,97
2,2017,POBI6,SIPR,0.19,0.11,0.31,97
2,2017,POBI6,FEBR,0.19,0.11,0.02,97
2,2017,POBI6,TRPAP,0.19,0.11,0.16,97
2,2017,POBI6,2BARE,0.19,0.11,0,97
2,2018,POBI6,DECE,0.1,0.19,0.6,140
2,2018,POBI6,GEROT,0.1,0.19,0.74,140
2,2018,POBI6,2LTR,0.1,0.19,0.49,140
2,2018,POBI6,TRPAP,0.1,0.19,0.1,140
2,2018,POBI6,SIPR,0.1,0.19,0.29,140
2,2018,POBI6,ARSC,0.1,0.19,0,140
2,2018,POBI6,FEBR,0.1,0.19,0.05,140
20,2011,POBI6,2LTR,0.01,0,0.38,244
20,2011,POBI6,ARFEF3,0.01,0,0.01,244
20,2011,POBI6,2BARE,0.01,0,0.03,244
20,2011,POBI6,GEROT,0.01,0,0.05,244
20,2011,POBI6,MIOB2,0.01,0,0.05,244
20,2011,POBI6,TEACC,0.01,0,0,244
20,2011,POBI6,TRDA2,0.01,0,0.06,244
20,2011,POBI6,CARUD,0.01,0,0.18,244
20,2011,POBI6,SIACS2,0.01,0,0.05,244
20,2011,POBI6,2LICHN,0.01,0,0.24,244
20,2011,POBI6,ARSC,0.01,0,0.02,244
20,2011,POBI6,ERSI3,0.01,0,0.05,244
20,2011,POBI6,LUSP4,0.01,0,0.01,244
20,2011,POBI6,PAPU2,0.01,0,0.06,244
20,2011,POBI6,DRAU,0.01,0,0,244
20,2011,POBI6,FEBR,0.01,0,0,244
20,2011,POBI6,ORALA,0.01,0,0,244
20,2011,POBI6,SEDES,0.01,0,0.02,244
20,2015,POBI6,PHPU5,0.01,0,0,198
20,2015,POBI6,ARFEF3,0.01,0,0.06,198
20,2015,POBI6,CARUD,0.01,0,0.2,198
20,2015,POBI6,2LTR,0.01,0,0.14,198
20,2015,POBI6,GEROT,0.01,0,0.05,198
20,2015,POBI6,SEDES,0.01,0,0.03,198
20,2015,POBI6,TEACC,0.01,0,0,198
20,2015,POBI6,LLSE,0.01,0,0.01,198
20,2015,POBI6,SIACS2,0.01,0,0.06,198
20,2015,POBI6,TRDA2,0.01,0,0.07,198
20,2015,POBI6,MIOB2,0.01,0,0.09,198
20,2015,POBI6,FEBR,0.01,0,0.08,198
20,2015,POBI6,TOPY,0.01,0,0.04,198
20,2015,POBI6,LUSP4,0.01,0,0.04,198
20,2015,POBI6,2BARE,0.01,0,0.05,198
20,2015,POBI6,ARSC,0.01,0,0,198
20,2015,POBI6,DRAU,0.01,0,0,198
20,2015,POBI6,PAPU2,0.01,0,0.04,198
20,2018,POBI6,ARFEF3,0.02,0,0.04,196
20,2018,POBI6,MIOB2,0.02,0,0.11,196
20,2018,POBI6,CARUD,0.02,0,0.3,196
20,2018,POBI6,2LTR,0.02,0,0.11,196
20,2018,POBI6,SEDES,0.02,0,0.03,196
20,2018,POBI6,2BARE,0.02,0,0.03,196
20,2018,POBI6,TEACC,0.02,0,0.02,196
20,2018,POBI6,ORALA,0.02,0,0,196
20,2018,POBI6,SIACS2,0.02,0,0.07,196
20,2018,POBI6,TRDA2,0.02,0,0.11,196
20,2018,POBI6,GEROT,0.02,0,0.05,196
20,2018,POBI6,PACA15,0.02,0,0,196
20,2018,POBI6,ERPI6,0.02,0,0.03,196
20,2018,POBI6,2LICHN,0.02,0,0.05,196
20,2018,POBI6,DRABA,0.02,0,0,196
20,2018,POBI6,FEBR,0.02,0,0.04,196
20,2018,POBI6,PAPU2,0.02,0,0.01,196
20,2018,POBI6,ARPA18,0.02,0,0,196
20,2018,POBI6,ARSC,0.02,0,0.03,196
20,2018,POBI6,HEMO3,0.02,0,0.02,196
20,2018,POBI6,LUSP4,0.02,0,0.01,196
201,2013,POBI6,SIACS2,0.01,0,0.23,349
201,2013,POBI6,TOPY,0.01,0,0.01,349
201,2013,POBI6,CARUD,0.01,0,0.12,349
201,2013,POBI6,2LTR,0.01,0,0.32,349
201,2013,POBI6,MIOB2,0.01,0,0.07,349
201,2013,POBI6,CAPU,0.01,0,0.05,349
201,2013,POBI6,TRDA2,0.01,0,0.15,349
201,2013,POBI6,PAPU2,0.01,0,0.02,349
201,2013,POBI6,SEDES,0.01,0,0.07,349
201,2013,POBI6,ORALA,0.01,0,0.11,349
201,2013,POBI6,LLSE,0.01,0,0.01,349
201,2013,POBI6,ARFEF3,0.01,0,0.04,349
201,2013,POBI6,PHPU5,0.01,0,0.02,349
201,2013,POBI6,ARSC,0.01,0,0.01,349
201,2013,POBI6,CAUN2,0.01,0,0.01,349
201,2013,POBI6,2LICHN,0.01,0,0.08,349
201,2013,POBI6,2MOSS,0.01,0,0,349
201,2013,POBI6,DRST4,0.01,0,0,349
201,2013,POBI6,ERPI6,0.01,0,0.01,349
201,2013,POBI6,2BARE,0.01,0,0,349
201,2013,POBI6,TEACC,0.01,0,0.08,349
201,2013,POBI6,TEGR3,0.01,0,0.02,349
201,2013,POBI6,FEBR,0.01,0,0,349
201,2013,POBI6,ALGE,0.01,0,0.09,349
201,2013,POBI6,ARPA18,0.01,0,0.02,349
21,2011,POBI6,2LTR,0.07,0.06,0.32,148
21,2011,POBI6,TRSP2,0.07,0.06,0.02,148
21,2011,POBI6,TRPAP,0.07,0.06,0.12,148
21,2011,POBI6,LEPY2,0.07,0.06,0.01,148
21,2011,POBI6,ARSC,0.07,0.06,0.06,148
21,2011,POBI6,2BARE,0.07,0.06,0.29,148
21,2011,POBI6,POARG,0.07,0.06,0.05,148
21,2011,POBI6,RAAD,0.07,0.06,0.08,148
21,2011,POBI6,GEROT,0.07,0.06,0.01,148
21,2011,POBI6,ERSI3,0.07,0.06,0.02,148
21,2011,POBI6,SIPR,0.07,0.06,0.19,148
21,2011,POBI6,MIOB2,0.07,0.06,0.09,148
21,2011,POBI6,2UNKSC,0.07,0.06,0,148
21,2011,POBI6,2LICHN,0.07,0.06,0,148
21,2011,POBI6,2MOSS,0.07,0.06,0,148
21,2012,POBI6,POARG,0.08,0.07,0.01,161
21,2012,POBI6,2LTR,0.08,0.07,0.35,161
21,2012,POBI6,TRPAP,0.08,0.07,0.17,161
21,2012,POBI6,ARSC,0.08,0.07,0.1,161
21,2012,POBI6,RAAD,0.08,0.07,0.08,161
21,2012,POBI6,2BARE,0.08,0.07,0.32,161
21,2012,POBI6,MIOB2,0.08,0.07,0.07,161
21,2012,POBI6,GEROT,0.08,0.07,0.04,161
21,2012,POBI6,ERSI3,0.08,0.07,0.04,161
21,2012,POBI6,SIPR,0.08,0.07,0.16,161
21,2012,POBI6,TRSP2,0.08,0.07,0.04,161
21,2012,POBI6,FEBR,0.08,0.07,0,161
21,2013,POBI6,POARG,0.04,0.08,0.05,171
21,2013,POBI6,TRPAP,0.04,0.08,0.11,171
21,2013,POBI6,2LTR,0.04,0.08,0.18,171
21,2013,POBI6,RAAD,0.04,0.08,0.1,171
21,2013,POBI6,2BARE,0.04,0.08,0.27,171
21,2013,POBI6,ARSC,0.04,0.08,0.1,171
21,2013,POBI6,SIPR,0.04,0.08,0.16,171
21,2013,POBI6,MIOB2,0.04,0.08,0.09,171
21,2013,POBI6,ARFEF3,0.04,0.08,0,171
21,2013,POBI6,GEROT,0.04,0.08,0.05,171
21,2013,POBI6,TRSP2,0.04,0.08,0.03,171
21,2013,POBI6,ERSI3,0.04,0.08,0.04,171
21,2013,POBI6,CHJA,0.04,0.08,0,171
21,2013,POBI6,FEBR,0.04,0.08,0.01,171
21,2013,POBI6,LUSP4,0.04,0.08,0,171
21,2013,POBI6,2MOSS,0.04,0.08,0,171
21,2014,POBI6,2LTR,0.08,0.04,0.23,100
21,2014,POBI6,ARSC,0.08,0.04,0.11,100
21,2014,POBI6,TRPAP,0.08,0.04,0.12,100
21,2014,POBI6,POARG,0.08,0.04,0.05,100
21,2014,POBI6,SIPR,0.08,0.04,0.15,100
21,2014,POBI6,RAAD,0.08,0.04,0.11,100
21,2014,POBI6,2BARE,0.08,0.04,0.31,100
21,2014,POBI6,LEPY2,0.08,0.04,0,100
21,2014,POBI6,TRSP2,0.08,0.04,0.01,100
21,2014,POBI6,ERSI3,0.08,0.04,0.02,100
21,2014,POBI6,ARFEF3,0.08,0.04,0.03,100
21,2014,POBI6,MIOB2,0.08,0.04,0.1,100
21,2014,POBI6,GEROT,0.08,0.04,0.05,100
21,2014,POBI6,FEBR,0.08,0.04,0.01,100
21,2015,POBI6,2LTR,0.1,0.08,0.34,114
21,2015,POBI6,POARG,0.1,0.08,0.09,114
21,2015,POBI6,TRPAP,0.1,0.08,0.18,114
21,2015,POBI6,RAAD,0.1,0.08,0.13,114
21,2015,POBI6,ERSI3,0.1,0.08,0.04,114
21,2015,POBI6,2BARE,0.1,0.08,0.17,114
21,2015,POBI6,ARSC,0.1,0.08,0.16,114
21,2015,POBI6,ARFEF3,0.1,0.08,0.03,114
21,2015,POBI6,SIPR,0.1,0.08,0.17,114
21,2015,POBI6,MIOB2,0.1,0.08,0.02,114
21,2015,POBI6,LUSP4,0.1,0.08,0,114
21,2015,POBI6,TRSP2,0.1,0.08,0.01,114
21,2015,POBI6,FEBR,0.1,0.08,0.01,114
21,2016,POBI6,2LTR,0.11,0.1,0.39,126
21,2016,POBI6,POARG,0.11,0.1,0.12,126
21,2016,POBI6,TRPAP,0.11,0.1,0.19,126
21,2016,POBI6,ARSC,0.11,0.1,0.11,126
21,2016,POBI6,RAAD,0.11,0.1,0.07,126
21,2016,POBI6,2BARE,0.11,0.1,0.21,126
21,2016,POBI6,LEPY2,0.11,0.1,0,126
21,2016,POBI6,ARFEF3,0.11,0.1,0.02,126
21,2016,POBI6,SIPR,0.11,0.1,0.14,126
21,2016,POBI6,ERSI3,0.11,0.1,0.03,126
21,2016,POBI6,MIOB2,0.11,0.1,0.06,126
21,2016,POBI6,CAOC4,0.11,0.1,0,126
21,2016,POBI6,GEROT,0.11,0.1,0,126
21,2016,POBI6,TRSP2,0.11,0.1,0.02,126
21,2016,POBI6,2LICHN,0.11,0.1,0,126
21,2016,POBI6,LUSP4,0.11,0.1,0.02,126
21,2017,POBI6,POARG,0.08,0.11,0.08,84
21,2017,POBI6,2LTR,0.08,0.11,0.47,84
21,2017,POBI6,TRPAP,0.08,0.11,0.21,84
21,2017,POBI6,ARSC,0.08,0.11,0.1,84
21,2017,POBI6,RAAD,0.08,0.11,0.09,84
21,2017,POBI6,2BARE,0.08,0.11,0.15,84
21,2017,POBI6,LEPY2,0.08,0.11,0.03,84
21,2017,POBI6,ARFEF3,0.08,0.11,0.03,84
21,2017,POBI6,SIPR,0.08,0.11,0.15,84
21,2017,POBI6,ERSI3,0.08,0.11,0.03,84
21,2017,POBI6,MIOB2,0.08,0.11,0.07,84
21,2017,POBI6,LUSP4,0.08,0.11,0.01,84
21,2017,POBI6,CAOC4,0.08,0.11,0.01,84
21,2017,POBI6,GEROT,0.08,0.11,0.01,84
21,2017,POBI6,TRSP2,0.08,0.11,0.01,84
21,2018,POBI6,POARG,0.07,0.08,0.12,140
21,2018,POBI6,2LTR,0.07,0.08,0.29,140
21,2018,POBI6,TRPAP,0.07,0.08,0.23,140
21,2018,POBI6,ARSC,0.07,0.08,0.2,140
21,2018,POBI6,RAAD,0.07,0.08,0.15,140
21,2018,POBI6,2BARE,0.07,0.08,0.16,140
21,2018,POBI6,TRSP2,0.07,0.08,0.02,140
21,2018,POBI6,ERSI3,0.07,0.08,0.07,140
21,2018,POBI6,SIPR,0.07,0.08,0.19,140
21,2018,POBI6,MIOB2,0.07,0.08,0.04,140
21,2018,POBI6,LUSP4,0.07,0.08,0.01,140
21,2018,POBI6,ARFEF3,0.07,0.08,0.03,140
21,2018,POBI6,CHJA,0.07,0.08,0,140
21,2018,POBI6,GEROT,0.07,0.08,0.01,140
22,2011,POBI6,2LTR,0.04,0.05,0.73,148
22,2011,POBI6,TRPAP,0.04,0.05,0.25,148
22,2011,POBI6,DECE,0.04,0.05,0.5,148
22,2011,POBI6,ARSC,0.04,0.05,0.19,148
22,2011,POBI6,GEROT,0.04,0.05,0.27,148
22,2011,POBI6,SIPR,0.04,0.05,0.01,148
